word,word_start,word_end,word_duration,sentence,num_phonemes,num_vowels,phonemes,vowel_duration,consonant_duration,vowel_ratio,pitch_mean,pitch_max,pitch_min,pitch_range,pitch_slope,pitch_std,pitch_madiff,vowel_pitch_mean,vowel_pitch_max,energy_mean,energy_max,pre_pause,post_pause,pos_norm_start,pos_norm_center,word_duration_z,vowel_duration_z,vowel_ratio_z,pitch_mean_z,pitch_max_z,pitch_range_z,pitch_slope_z,pitch_std_z,pitch_madiff_z,vowel_pitch_mean_z,vowel_pitch_max_z,pre_pause_z,energy_max_z,prominence_score,cluster,kmeans_stress_label,hierarchical_cluster,hierarchical_stress_label,stress_label
director.,6.496,7.308,0.8119999999999994,"It was named for Abram Groesbeeck, a railroad director.",7,3,DAYREHKTAH0,0.347999999999999,0.4640000000000004,0.42857142857142766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001285714285714286,0.0003,0.0,0.0,0.5418752085418753,0.5757424090757425,1.2162953818495505,0.7385991784855935,-0.057176545345493296,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1237323803522445,-0.6520888817985654,0,unstressed,0,unstressed,unstressed
successor,6.501,7.313,0.8119999999999994,"After Alinsky's death, his long-time associate and designated successor Ed Chambers became executive director.",7,3,SAH0KSEHSAH0,0.34799999999999986,0.4639999999999995,0.4285714285714287,205.26999999999998,208.17,201.38,6.789999999999992,0.0,2.859032470376412,5.834999999999994,207.21499999999997,208.17,0.01902857142857143,0.0714,0.0,0.0,0.5422922922922924,0.5761594928261595,1.2162953818495505,0.7385991784856014,-0.05717654534548599,0.6585756191378939,0.3909354645599058,-0.40829551761116945,0.06654311912615565,-0.40094195802564625,-0.3189254131869992,0.6404106853391501,0.5630461563501822,0.0,0.1765062032094523,0.4908885307065243,0,unstressed,0,unstressed,unstressed
of,6.506,7.097,0.5910000000000002,"Secondly, the methodology requires a detailed analysis of the financial aspects of the business.",2,1,AOV,0.29499999999999993,0.29600000000000026,0.49915397631133646,136.62,136.62,136.62,0.0,0.0,0.0,0.0,136.62,136.62,0.0302,0.0376,0.0,0.0,0.5427093760427094,0.5673590256923591,-0.10887369257103921,0.26594491874427845,0.43162195894793853,-0.03727469707821079,-0.19655945538167624,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-0.04266944200946482,-0.0896089411265713,0.0,-0.4416100292010309,-0.19110016504192245,0,unstressed,0,unstressed,unstressed
Vienna.,6.552,7.056,0.5040000000000004,The Ottoman Turks brought a form of Iranian civilization to the walls of Vienna.,5,3,VIHEHNAH0,0.3020000000000005,0.20199999999999996,0.5992063492063496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034,0.0013,0.0,0.0,0.5465465465465466,0.5675675675675677,-0.6305465861212265,0.3283709530497413,1.1245049985670796,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1054449178548929,-0.8535455020170212,0,unstressed,0,unstressed,unstressed
writing.,6.552,7.056,0.5040000000000004,"A contemporary of Ernest Hemingway, they were friends and mutually admired each other's writing.",5,2,RAYTIHNG,0.20199999999999996,0.3020000000000005,0.40079365079365037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.5465465465465466,0.5675675675675677,-0.6305465861212265,-0.5634295370282325,-0.24954330830800028,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1273898728517147,-1.3038347380553725,0,unstressed,0,unstressed,unstressed
city.,6.577,7.308,0.7309999999999999,"Tokyo in the building, holding it down for my city.",4,2,SIHTIY,0.36599999999999966,0.3650000000000002,0.5006839945280434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032500000000000004,0.0007,0.0,0.0,0.548631965298632,0.5791207874541208,0.7305999292338604,0.899123266699634,0.44221764640631533,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1164173953533039,-0.5703638406917569,0,unstressed,0,unstressed,unstressed
vegetable,6.591,7.19,0.5990000000000002,"When spinning fleece into yarn, the fleece must be scoured and vegetable matter removed.",9,4,VEHJHIHTAH0BAH0L,0.26700000000000035,0.33199999999999985,0.4457429048414028,107.60285714285713,127.15,94.69,32.46000000000001,0.0,9.759185730502777,9.685000000000004,112.91666666666667,127.15,0.029733333333333334,0.0701,0.0,0.0,0.5497997997997999,0.5747831164497832,-0.0609037713250448,0.016240781522450867,0.06173942164684299,-0.3313983392170419,-0.2743173434578018,-0.05177791258558029,0.06654311912615565,-0.1791370660804451,-0.23860344934004873,-0.272023871528836,-0.17599110427269088,0.0,0.15273250196289506,-0.10071653052553943,0,unstressed,0,unstressed,unstressed
"Jason,",6.603,7.429,0.8260000000000005,"Magnesia is also homeland of the mythical heroes Jason, Peleus and his son Achilles.",5,2,JHEYSAH0N,0.33000000000000007,0.49600000000000044,0.3995157384987892,120.11250000000001,133.2,103.98,29.219999999999985,-31.02905569007263,11.867787019912345,10.936666666666653,123.42999999999999,133.2,0.051980000000000005,0.1036,0.0,0.0,0.5508008008008008,0.5852519185852519,1.3002427440300475,0.5780750902715689,-0.25839311096244805,-0.204598063355521,-0.2246409735675633,-0.09677662860750925,-0.24945808491113283,-0.11135624099998362,-0.21249011823656008,-0.17029642521972396,-0.12080503383615213,0.0,0.7653624956241727,0.250864951912358,0,unstressed,0,unstressed,unstressed
neighbour,6.603,7.429,0.8260000000000005,"Widen has grown together with some of its neighbour villages Berikon, Rudolfstetten-Friedlisberg and Zufikon.",4,2,NEYBAH0,0.4120000000000008,0.41300000000000026,0.498789346246974,270.73,274.3,267.16,7.139999999999986,0.0,3.569999999999993,7.139999999999986,267.16,267.16,0.047275,0.099,0.0,0.0,0.5508008008008008,0.5852519185852519,1.3002427440300475,1.30935149213551,0.4290968215621708,1.3220914487009856,0.9339269258560182,-0.40343454520139327,0.06654311912615565,-0.37808796186936133,-0.2916993968700461,1.2204409740835764,1.1011331472677743,0.0,0.6812401681363557,1.1501655028878484,0,unstressed,0,unstressed,unstressed
Swedish,6.618,7.28,0.6619999999999999,"He also earned twenty caps, scoring nineteen goals, with the Swedish national team.",6,2,SWIYDIHSH,0.21999999999999975,0.44200000000000017,0.3323262839879151,139.315,156.72,121.3,35.42,-51.827794561933565,16.874688886020984,12.176666666666662,123.63,123.63,0.0025833333333333333,0.0039,0.0,0.0,0.5520520520520521,0.579662996329663,0.31685935848715924,-0.4029054488141999,-0.7236937542635009,-0.009957630767906378,-0.03151895376286702,-0.010667974491472727,-0.46127331356689816,0.049590231567513306,-0.18662018702351615,-0.16836121698302553,-0.20809936343576818,0.0,-1.057897515361779,-0.5242467594217106,0,unstressed,0,unstressed,unstressed
later,6.619,7.354,0.7350000000000003,"Midrand Graduate Institute was first known as Midrand Campus, later known as Midrand University.",4,2,LEYTAH0,0.3680000000000003,0.367,0.5006802721088438,89.89750000000001,105.59,75.65,29.939999999999998,-18.231292517006782,10.610384948247637,15.493333333333334,90.62,105.59,0.0368,0.0805,0.0,0.0,0.5521354688021355,0.5827911244577911,0.7545848898568603,0.9169592765011993,0.4421918678959703,-0.5108634283150201,-0.45134586161210666,-0.08677691393596937,-0.11912512821188204,-0.15177533317419936,-0.11742507531120827,-0.48776733645009523,-0.3726541916465387,0.0,0.3429221119353515,0.2515330300084494,0,unstressed,0,unstressed,unstressed
cultural,6.63,7.293,0.6630000000000003,"In addition to its natural beauty, Altai is rich in cultural heritage.",8,3,KAHLCHAH0RAH0L,0.24800000000000022,0.41500000000000004,0.374057315233786,522.472,556.46,500.96,55.50000000000006,0.0,19.777071977418718,29.485000000000056,524.99,528.02,0.0459375,0.1351,0.0,0.0,0.5530530530530531,0.5807057057057057,0.3228555986429105,-0.1532013115923644,-0.43469787201270066,3.8737993919620877,3.2507342858939894,0.26821295690369074,0.06654311912615565,0.1428871111732373,0.17448093615855362,3.7152146724233095,3.4806105578587725,0.0,1.341417564290747,1.9108225109053003,1,stressed,0,unstressed,stressed
with,6.646,7.311,0.665,"Nonetheless, the Mexican government began moves to normalize diplomatic relations with the Vatican.",3,1,WIHDH,0.22100000000000009,0.44399999999999995,0.3323308270676693,182.9333333333333,194.03,177.09,16.939999999999998,-24.586466165413523,7.850224342158776,8.765,177.09,177.09,0.033966666666666666,0.0496,0.0,0.0,0.5543877210543877,0.5821237904571238,0.3348480789544078,-0.3939874439134172,-0.7236622925118377,0.43216663788204923,0.27483234551065405,-0.26732731772765833,-0.18384648308718013,-0.24050048200860785,-0.25779726927230706,0.348919944686455,0.2795448226034667,0.0,-0.2221604792328121,-0.22097713698367755,0,unstressed,0,unstressed,unstressed
electronic,6.653,7.484,0.8310000000000004,Musician Stephane Holweck has a rich background in electronic music.,10,4,EHLIHKTRAONIHK,0.33200000000000074,0.49899999999999967,0.39951865222623417,195.1775,203.71,182.3,21.409999999999997,0.0,7.961125470057607,7.136666666666666,199.70499999999998,203.71,0.015529999999999997,0.0488,0.0,0.0,0.5549716383049716,0.5896312979646313,1.3302239448087934,0.5959111000731342,-0.25837293280704515,0.5562759932615498,0.3543145373350359,-0.2052457558085161,0.06654311912615565,-0.23693557384456068,-0.2917689396958873,0.5677436160511256,0.522363532524238,0.0,-0.23679044923069326,0.3794896259406227,0,unstressed,0,unstressed,unstressed
noted.,6.676,7.344,0.6680000000000001,"All songs by John Petrucci and Jordan Rudess, except where noted.",6,3,NAH0UHTIHD,0.33399999999999874,0.3340000000000014,0.499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,0.0003,0.0,0.0,0.5568902235568902,0.5847514180847514,0.3528367994216564,0.6137471098746757,0.4374808451295258,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1237323803522445,-0.7145149161040243,0,unstressed,0,unstressed,unstressed
provides,6.711,7.383,0.6719999999999997,"For example, activity is a type of application component that provides a user interface.",7,2,PRAH0VAYDZ,0.19200000000000017,0.47999999999999954,0.2857142857142861,136.696,173.69,88.03,85.66,-90.6994047619048,32.61166024599177,55.2975,140.87,140.87,0.03684285714285714,0.0741,0.0,0.0,0.5598098098098099,0.5878378378378379,0.37682176004465096,-0.6526095860360275,-1.0464913262955375,-0.036504345672057556,0.10782121103669481,0.6870898937004083,-0.8571434215311893,0.5554539566841237,0.713003193768787,-0.0015462669796239684,-0.05084186685296959,0.0,0.2258823519523014,-0.1925194333053214,0,unstressed,0,unstressed,unstressed
muscles.,6.746,7.308,0.5619999999999994,"The skull is long, deep and narrow, an adaptation for strong jaw muscles.",6,2,MAHSAH0LZ,0.18700000000000028,0.3749999999999991,0.33274021352313254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0004,0.0,0.0,0.5627293960627294,0.5861695028361695,-0.28276465708777365,-0.697199610539925,-0.720827208011264,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1219036341025095,-1.3696225270613773,0,unstressed,0,unstressed,unstressed
death.,6.752,7.596,0.8440000000000003,His translations of Juvenal were published after his death.,3,1,DEHTH,0.28200000000000003,0.5620000000000003,0.33412322274881506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002666666666666667,0.0004,0.0,0.0,0.5632298965632299,0.5984317650984318,1.4081750668335336,0.15001085503414335,-0.711249587727158,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1219036341025095,-0.9460172942743433,0,unstressed,0,unstressed,unstressed
Rothschild.,6.775,7.452,0.6769999999999996,Wausau Homes Inc and Wausau Tile have their headquarters in Rothschild.,8,2,RAOTHSCHAYLD,0.16999999999999993,0.5069999999999997,0.2511078286558346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005875,0.002,0.0,0.0,0.5651484818151485,0.5933850517183851,0.4068029608233968,-0.8488056938531828,-1.2861480826852132,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0926436941067468,-1.439573580718854,0,unstressed,0,unstressed,unstressed
in,6.85,7.707,0.8570000000000002,"The movie star Sukanya provided Das' speaking voice in the Tamil classic ""Kannathil Muthamittal"".",2,1,IHN,0.42799999999999994,0.42900000000000027,0.49941656942823787,168.625,178.79,158.46,20.329999999999984,23.72228704784128,10.164999999999992,20.329999999999984,158.46,158.46,0.07985,0.0875,0.0,0.0,0.5714047380714047,0.6071488154821488,1.4861261888582737,1.4520395705479774,0.4334404697114227,0.28713447073674087,0.14969715920863144,-0.22024532781582581,0.3081318849755256,-0.1660921978286344,-0.01651843501516984,0.16865529743799973,0.10960821231706673,0.0,0.4709343494168124,0.8906080134120241,0,unstressed,0,unstressed,unstressed
commenced.,6.873,7.56,0.6869999999999994,Construction of the bridge approach on the Lopez side also commenced.,7,2,KAH0MEHNST,0.19599999999999973,0.49099999999999966,0.2852983988355166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022857142857142862,0.0004,0.0,0.0,0.5733233233233234,0.6019769769769769,0.46676536238088845,-0.6169375664329126,-1.0493714275501265,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1219036341025095,-1.3294915050078715,0,unstressed,0,unstressed,unstressed
and,6.884,7.51,0.6259999999999994,"In conclusion, both conventional and organic farming have their own strengths and weaknesses.",3,1,AEND,0.20899999999999963,0.4169999999999998,0.33386581469648535,81.59,81.59,81.59,0.0,0.0,0.0,0.0,81.59,81.59,0.010700000000000001,0.0141,0.0,0.0,0.574240907574241,0.6003503503503503,0.1009947128801817,-0.5010035027227776,-0.7130321908634953,-0.5950699323494745,-0.6484091471271027,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-0.5751419883370277,-0.5915741404857013,0.0,-0.8713653978887927,-0.8864502953857161,0,unstressed,0,unstressed,unstressed
fourth,6.923,7.615,0.6920000000000002,"The current mayor is Jim Lowery, who is serving his fourth four-year term.",3,1,FAOTH,0.23099999999999987,0.4610000000000003,0.3338150289017338,218.32333333333335,230.71,193.57,37.140000000000015,-53.64161849710982,17.50325176137915,18.580000000000013,230.71,230.71,0.04256666666666667,0.051,0.0,0.0,0.5774941608274942,0.6063563563563564,0.49674656315963966,-0.3048073949056222,-0.7133838928253653,0.7908868518789608,0.5760107335394066,0.013220232779427844,-0.4797453725670928,0.06979533649688265,-0.05302841858196481,0.8677492729452942,0.7686484749682959,0.0,-0.19655803173651992,0.0043070582899979865,0,unstressed,0,unstressed,unstressed
Caligula.,7.072,7.956,0.8840000000000003,"He followed with ""The Dictator,"" about Roman emperor Caligula.",9,4,KAELIHGYUHLAH0,0.3930000000000007,0.49099999999999966,0.4445701357466069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001888888888888889,0.0005,0.0,0.0,0.5899232565899233,0.6267934601267935,1.6480246730635058,1.1399093990206948,0.05361775704598231,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1200748878527742,-0.45070227303112065,0,unstressed,0,unstressed,unstressed
causeways,7.078,7.865,0.7869999999999999,"It comprises a roughly circular ditch, segmented by several causeways which cross it.",6,2,KAOSWEYZ,0.2629999999999999,0.524,0.33418043202033026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006166666666666666,0.0019,0.0,0.0,0.5904237570904238,0.6232482482482483,1.0663893779558213,-0.019431238080671886,-0.7108534018817363,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.094472440356482,-1.0252521020825456,0,unstressed,0,unstressed,unstressed
shoreline,7.085,7.97,0.8849999999999998,Artillery and anti-aircraft batteries extensively ringed the coastal shoreline defenses.,5,2,SHAOLAYN,0.354000000000001,0.5309999999999988,0.4000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5910076743410076,0.6279195862529195,1.6540209132192516,0.7921072078902895,-0.2550395015354894,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.12921861910145,-0.6264321148460584,0,unstressed,0,unstressed,unstressed
the,7.097,7.689,0.5919999999999996,"Secondly, the methodology requires a detailed analysis of the financial aspects of the business.",2,1,DHAH0,0.29600000000000026,0.2959999999999994,0.5000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017000000000000001,0.0022,0.0,0.0,0.5920086753420087,0.6167000333667001,-0.10287745241529324,0.2748629236450611,0.437480845129545,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.0889862016072764,-0.8770077734698379,0,unstressed,0,unstressed,unstressed
matter,7.19,7.789,0.5989999999999993,"When spinning fleece into yarn, the fleece must be scoured and vegetable matter removed.",4,2,MAETAH0,0.29999999999999893,0.2990000000000004,0.5008347245409003,97.3325,101.45,94.7,6.75,-9.949916527545934,2.617559693684178,2.5133333333333305,96.59,97.69,0.047525,0.0703,0.0,0.0,0.5997664330997665,0.6247497497497497,-0.06090377132505012,0.31053494324816805,0.44326148241388036,-0.43550076114725994,-0.4853392783634435,-0.40885105731514376,-0.03478724793947747,-0.4087040817238882,-0.38822483913806916,-0.4300013705846482,-0.4447153414727631,0.0,0.15638999446236548,-0.18573693544760322,0,unstressed,0,unstressed,unstressed
think.,7.225,8.028,0.8030000000000008,Group business travel is more common than you might think.,4,1,THIHNGK,0.20099999999999962,0.6020000000000012,0.2503113325031126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6026860193526861,0.6361778445111779,1.1623292204478155,-0.5723475419290152,-1.291663980603217,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.12921861910145,-1.3086594897557107,0,unstressed,0,unstressed,unstressed
national,7.28,7.942,0.6619999999999999,"He also earned twenty caps, scoring nineteen goals, with the Swedish national team.",7,3,NAESHAH0NAH0L,0.2839999999999998,0.3780000000000001,0.429003021148036,118.52000000000001,119.51,116.73,2.780000000000001,0.0,1.0865081684000353,1.6333333333333353,117.99000000000001,119.25,0.002742857142857143,0.0051,0.0,0.0,0.607273940607274,0.6348848848848849,0.31685935848715924,0.16784686483570077,-0.05418767893778457,-0.22073996617524638,-0.3370491560134089,-0.4639883729346057,0.06654311912615565,-0.457919614383226,-0.4065841451602291,-0.22293408925792008,-0.24805225409891532,0.0,-1.0359525603649569,-0.41767954571699606,0,unstressed,0,unstressed,unstressed
heritage.,7.293,7.956,0.6630000000000003,"In addition to its natural beauty, Altai is rich in cultural heritage.",7,3,HHEHRIHTIHJH,0.2829999999999995,0.3800000000000008,0.4268476621417788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023428571428571426,0.0025,0.0,0.0,0.6083583583583584,0.6360110110110111,0.3228555986429105,0.15892885993491812,-0.06911397859979293,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.083499962858071,-0.9338775575750684,0,unstressed,0,unstressed,unstressed
covalently.,7.296,8.208,0.9119999999999999,Lipoylated enzymes have lipoic acid attached to them covalently.,11,5,KAH0UHVEYLAH0NTLIY,0.4150000000000009,0.496999999999999,0.45504385964912386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018181818181818183,0.0005,0.0,0.0,0.6086086086086087,0.6466466466466467,1.8159193974244834,1.3361055068378502,0.1261504261244315,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1200748878527742,-0.3526042191225429,0,unstressed,0,unstressed,unstressed
the,7.311,7.975,0.6639999999999997,"Nonetheless, the Mexican government began moves to normalize diplomatic relations with the Vatican.",2,1,DHAH0,0.33199999999999985,0.33199999999999985,0.5,108.57,108.57,108.57,0.0,0.0,0.0,0.0,108.57,108.57,0.05405,0.1015,0.0,0.0,0.6098598598598599,0.6375542208875542,0.32885183879865654,0.5959111000731263,0.4374808451295396,-0.3215951831650535,-0.426877170327328,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-0.31408239720641457,-0.34547163133234277,0.0,0.7269588243797346,0.09243783886582868,0,unstressed,0,unstressed,unstressed
Ed,7.313,8.126,0.8129999999999997,"After Alinsky's death, his long-time associate and designated successor Ed Chambers became executive director.",2,1,EHD,0.4060000000000006,0.40699999999999914,0.4993849938499394,196.13,198.93,193.33,5.599999999999994,6.888068880688802,2.799999999999997,5.599999999999994,193.33,193.33,0.07225,0.0739,0.0,0.0,0.6100266933600267,0.6439356022689356,1.222291622005302,1.25584346273083,0.43322180240712865,0.5659307263452472,0.31506609963663246,-0.42482282380440867,0.13669150138858552,-0.4028395522122512,-0.323828182408826,0.5060588535063646,0.4276806546513002,0.0,0.222224859452831,0.7297912062106918,0,unstressed,0,unstressed,unstressed
chase,7.317,8.537,1.2200000000000006,"Films, particularly comedies, often climaxed in chase scenes.",3,1,CHEYS,0.4060000000000006,0.8140000000000001,0.33278688524590194,218.11666666666667,241.17,188.49,52.67999999999998,-43.180327868852416,22.00306241311775,26.33999999999999,224.69,224.69,0.049633333333333335,0.0928,0.0,0.0,0.6103603603603603,0.6612445779112447,3.662761365395271,1.25584346273083,-0.7205039968349468,0.7887920366517017,0.6618974821430255,0.22904740777349247,-0.3732071502205138,0.21444140126624214,0.10886727997708247,0.8094995050206725,0.7137360544678059,0.0,0.5678579006527756,1.066514844855428,0,unstressed,0,unstressed,unstressed
known,7.354,8.09,0.7359999999999998,"Midrand Graduate Institute was first known as Midrand Campus, later known as Midrand University.",4,2,NAH0UHN,0.36799999999999944,0.3680000000000003,0.4999999999999994,108.29666666666667,149.37,80.82,68.55000000000001,18.85869565217393,29.59085031259194,61.61000000000001,149.37,149.37,0.01535,0.0274,0.0,0.0,0.6134467801134468,0.6441441441441441,0.7605811300126063,0.9169592765011915,0.4374808451295354,-0.32436574523981526,-0.09186958495183455,0.44945778532534714,0.25860086629653983,0.45835025541757096,0.8446999202061569,0.08070008308005773,0.02669228169423385,0.0,-0.6281421466740169,0.47347392529678717,0,unstressed,0,unstressed,unstressed
a,7.383,8.054,0.6710000000000003,"For example, activity is a type of application component that provides a user interface.",1,1,EY,0.6710000000000003,0.0,1.0,145.39,145.39,145.39,0.0,0.0,0.0,0.0,145.39,145.39,0.0164,0.0164,0.0,0.0,0.6158658658658659,0.6438521855188523,0.37082551988890494,3.619114761437445,3.9000825784547257,0.0516198007107947,-0.12454924646640488,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,0.042189439169759535,-0.009611943154927456,0.0,-0.8293042341448841,1.4439510197735257,0,unstressed,0,unstressed,unstressed
villages,7.429,8.254,0.8249999999999993,"Widen has grown together with some of its neighbour villages Berikon, Rudolfstetten-Friedlisberg and Zufikon.",7,3,VIHLIHJHIHZ,0.3539999999999983,0.471000000000001,0.4290909090909074,232.13333333333333,251.98,204.8,47.17999999999998,0.0,17.206931419892648,14.283999999999997,231.53333333333333,246.09,0.030928571428571427,0.071,0.0,0.0,0.619703036369703,0.6541124457791124,1.294246503874291,0.7921072078902658,-0.05357903705113477,0.930867811339185,0.7506580703270717,0.15266069847700867,0.06654311912615565,0.06027014207774083,-0.14265521252651012,0.8757158801863691,0.9089396755160593,0.0,0.16919121821051145,0.8643277161191047,0,unstressed,0,unstressed,unstressed
Peleus,7.429,8.254,0.8249999999999993,"Magnesia is also homeland of the mythical heroes Jason, Peleus and his son Achilles.",6,3,PEHLIHAH0S,0.41300000000000114,0.41199999999999815,0.5006060606060624,115.315,126.74,103.89,22.849999999999994,27.696969696969713,11.424999999999997,22.849999999999994,115.315,126.74,0.013266666666666668,0.0555,0.0,0.0,0.619703036369703,0.6541124457791124,1.294246503874291,1.3182694970362927,0.44167793813964307,-0.25322649586894813,-0.2776838412520164,-0.18524632646543673,0.3486102197123622,-0.12558959544935963,0.036055941321015986,-0.2488174994237612,-0.17973098673202667,0.0,-0.11426445049843778,0.511588083795292,0,unstressed,0,unstressed,unstressed
music.,7.484,8.316,0.8320000000000007,Musician Stephane Holweck has a rich background in electronic music.,6,2,MYUWZIHK,0.2760000000000007,0.556,0.3317307692307698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015000000000000001,0.0002,0.0,0.0,0.624290957624291,0.6589923256589924,1.3362201849645445,0.09650282562947111,-0.727817815124125,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.1255611266019796,-0.9735028074765735,0,unstressed,0,unstressed,unstressed
weaknesses.,7.51,8.136,0.6259999999999994,"In conclusion, both conventional and organic farming have their own strengths and weaknesses.",8,3,WIYKNAH0SIHZ,0.23499999999999854,0.3910000000000009,0.3753993610223622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011749999999999998,0.0026,0.0,0.0,0.6264597931264598,0.6525692359025692,0.1009947128801817,-0.2691353753025153,-0.4254039318652491,-1.422082711665891,-1.3183422081757916,-0.5025983823608284,0.06654311912615565,-0.4928453352773058,-0.4406601298225717,-1.3646101884981372,-1.3358107498935048,0.0,-1.081671216608336,-1.147543925943838,0,unstressed,0,unstressed,unstressed
Tiandihui.,7.56,8.82,1.2600000000000007,Similar characters were found used by Tiandihui.,10,4,TYAENDIHHHYUWIY,0.5040000000000013,0.7559999999999993,0.40000000000000085,162.9525,184.03,148.62,35.41,0.0,13.5506353633326,11.803333333333333,174.59,184.03,0.01827,0.0683,0.0,0.0,0.6306306306306306,0.6831831831831832,3.9026109716252435,2.129807943007246,-0.2550395015354917,0.22963686084983828,0.192722643212739,-0.010806859417466405,0.06654311912615565,-0.057261211382387205,-0.1944089835177658,0.32472984172772507,0.3428491744761245,0.0,0.11981506946766231,1.1952948730035162,0,unstressed,0,unstressed,unstressed
